,ids,img_quantities,hopkins
220,10781307,100,1.0
221,10781752,86,1.0
222,10781858,14,1.0
223,10782427,88,1.0
224,10783168,95,1.0
225,10783678,19,1.0
227,10786804,64,1.0
229,10786834,45,1.0
230,10787822,33,1.0
231,10789098,95,1.0
232,10789396,15,1.0
233,10789822,101,1.0
234,10790895,99,1.0
236,10792236,10,0.720000000004174
238,10794683,101,1.0
239,10798769,35,1.0
240,10799139,24,1.0
241,10800064,32,1.0
243,10802982,23,0.748034909001731
246,10803243,29,1.0
247,10803322,83,1.0
249,10804938,24,0.999999999999998
250,10805020,28,1.0
251,10806578,17,1.0
252,10808762,14,0.999999999983595
253,10809378,51,1.0
254,10809391,45,1.0
255,10809860,100,1.0
256,10810655,100,1.0
259,10812682,29,0.984174949928845
260,10815719,69,1.0
261,10816285,99,1.0
263,10818727,14,1.0
265,10820655,25,1.0
266,10821048,12,0.999999968920123
267,10822756,15,1.0
269,10823174,50,1.0
271,10824476,33,1.0
274,10825085,20,0.999999999999005
275,10825869,87,1.0
276,10827207,26,1.0
278,10827283,95,1.0
279,10829464,24,1.0
280,10830801,100,1.0
283,10833216,101,1.0
285,10834674,10,0.74000000000204
287,10835811,11,0.740000000000004
288,10836914,11,1.0
289,10837131,18,1.0
290,10837718,98,0.999999999999994
291,10838720,100,1.0
292,10839092,16,1.0
293,10839737,18,1.0
294,10841740,73,1.0
295,10842625,13,0.780000013146867
296,10842904,46,1.0
297,10843456,18,0.999999999999993
298,10844030,72,1.0
299,10844446,39,1.0
300,10844734,98,0.999999999999991
303,10847496,12,1.0
304,10849946,34,1.0
308,10850957,20,0.999999999291658
310,10851814,98,1.0
312,10853058,84,1.0
314,10854225,97,1.0
315,10854254,27,0.999996475189497
316,10854344,15,1.0
317,10855510,101,0.999999999999987
318,10855596,100,1.0
319,10855938,41,1.0
320,10856210,34,1.0
322,10857414,16,0.999797980963851
323,10857972,26,0.999992590111449
325,10858781,98,1.0
326,10859972,95,1.0
327,10860029,38,1.0
328,10860100,41,0.999999999403778
330,10862244,20,0.999999892414423
331,10862973,21,1.0
332,10863132,101,1.0
333,10863524,14,0.999999999999999
334,10865990,70,1.0
337,10867304,99,1.0
338,10867751,32,1.0
339,10872399,20,1.0
340,10872751,69,1.0
343,10875747,14,1.0
344,10875965,10,0.999999999999225
345,10876044,64,1.0
347,10876550,48,0.999996659655682
348,10876583,18,1.0
349,10877019,97,1.0
350,10879699,66,1.0
351,10879791,98,1.0
353,10881517,26,1.0
355,10886814,15,0.750838449057339
356,10887098,11,1.0
358,10887390,37,1.0
359,10887479,27,1.0
361,10888366,39,0.999999989199297
362,10889076,37,1.0
363,10889111,101,1.0
364,10890901,95,1.0
366,10892213,35,1.0
367,10893370,45,1.0
368,10894029,14,1.0
372,10897475,93,1.0
373,10897861,12,0.70000211310168
374,10898305,89,1.0
375,10899307,24,1.0
376,10900093,22,0.999999999999981
378,10922335,23,1.0
380,10924252,99,0.999999999999985
381,10930170,96,1.0
382,10944522,94,1.0
383,10947397,25,0.999999999998245
384,10952213,11,1.0
385,10953587,17,1.0
386,10954319,15,1.0
387,10958461,12,1.0
388,10960347,19,0.999999999999988
389,10962387,12,0.999999999999999
390,10965911,53,1.0
393,10975167,101,0.999999971041038
395,10988944,12,1.0
396,10998169,43,0.999999999999795
398,11000129,10,0.740000064184497
399,11000712,99,1.0
400,11001304,12,1.0
401,11007469,31,1.0
402,11010389,26,1.0
403,11015968,10,1.0
404,11028170,19,1.0
405,11029231,48,1.0
406,11038189,100,1.0
407,11046740,98,0.999997183088575
408,11055577,21,1.0
409,11061660,18,1.0
410,11067359,21,0.999993539380509
411,11071158,101,1.0
413,11074877,65,1.0
415,11079147,13,1.0
419,11104202,26,0.999533406519212
422,11113273,100,1.0
423,11114441,10,0.825704780781815
424,11119173,85,1.0
425,11120729,10,1.0
426,11121628,11,0.740000005317483
428,11121973,19,0.999999999999457
430,11122887,104,1.0
431,11123240,22,1.0
432,11126114,11,1.0
433,11131846,11,0.829286732182571
434,11136476,20,0.999999999982401
435,11136883,101,1.0
438,11143075,36,0.999994279388929
439,11143277,32,1.0
440,11147712,58,1.0
442,11158826,24,0.774577009479566
444,11161941,12,0.747275657469491
445,11164167,95,1.0
446,11165505,14,0.999999992917754
447,11165910,12,1.0
448,11172036,101,1.0
449,11175358,35,0.999999999999997
451,11180263,97,1.0
453,11187551,20,0.720000014544619
454,11189194,80,1.0
455,11190409,101,1.0
456,11197471,35,0.999999997887483
457,11201833,70,1.0
458,11203109,101,0.999999977932214
459,11207964,101,1.0
460,11208258,21,0.999938467799777
461,11208838,95,1.0
463,11214226,17,0.978471147628782
467,11372160,17,1.0
468,11372907,99,1.0
469,11374082,94,1.0
470,11374752,90,1.0
471,11375815,23,0.999999999976415
472,11376479,27,1.0
473,1204404,11,0.999999999303377
475,2650102,25,0.875590673110243
476,2650105,100,1.0
477,2650106,97,1.0
478,2650107,87,1.0
479,2650119,21,1.0
480,2650123,15,1.0
481,2650125,61,1.0
482,2650128,102,1.0
483,2650129,73,0.720542200964971
484,2650131,99,1.0
485,2650133,95,1.0
486,2650136,58,1.0
487,2650137,12,1.0
488,2650138,83,1.0
489,2650150,101,1.0
490,2650158,32,0.950939187477703
491,2650161,43,0.99999986348262
492,2650162,10,0.999999947696197
493,2650163,97,0.921658314542205
494,2650165,101,1.0
496,2650180,101,1.0
497,2650187,14,1.0
501,2650199,59,1.0
502,2650201,101,0.999999985129385
503,2650211,22,1.0
504,2650213,25,1.0
506,2650245,23,1.0
507,2650246,99,1.0
508,2650256,77,1.0
509,2650258,99,1.0
510,2650269,100,1.0
511,2650280,100,1.0
512,2650281,19,0.80737768401775
513,2650326,68,1.0
514,2650332,95,1.0
515,2650334,35,1.0
517,2650432,98,0.999999999999571
518,2650434,19,1.0
519,2650435,101,1.0
520,2650436,101,1.0
521,2650437,100,1.0
522,2650442,100,1.0
523,2650477,30,1.0
524,2650479,99,1.0
525,2650483,101,1.0
526,2650486,50,1.0
527,2650487,57,1.0
528,2650491,21,1.0
529,2650496,98,1.0
530,2650503,25,1.0
531,2650516,99,1.0
532,2650524,101,0.999999999999635
533,2650530,13,0.999999992955282
534,2650532,100,1.0
535,2650536,99,1.0
536,2650542,11,1.0
537,2650548,42,1.0
538,2650558,12,1.0
539,2650561,101,1.0
540,2650562,24,1.0
541,2650586,28,0.999999999999851
542,2650593,15,0.72000249465537
543,2650594,101,1.0
544,2650600,97,1.0
545,2650609,40,0.999999569619404
546,2650611,27,0.99968383122681
547,2650613,98,1.0
548,2650614,103,1.0
549,2650617,101,1.0
550,2650621,101,1.0
551,2650623,10,0.999999999794621
552,2650625,99,1.0
553,2650627,21,1.0
554,2650631,101,1.0
555,2650635,16,0.840884269566267
556,2650637,95,1.0
559,2650651,99,1.0
560,2650652,80,1.0
561,2650654,25,1.0
562,2650655,101,1.0
563,2650661,43,1.0
564,2650667,34,0.73001186365238
565,2650669,101,1.0
566,2650674,20,1.0
568,2650676,101,1.0
569,2650682,14,0.996858166365683
570,2650685,98,0.99999999999999
571,2650690,20,0.999999999999486
572,2650696,15,0.999999999999999
573,2650702,100,1.0
575,2650710,27,1.0
576,2650714,97,1.0
577,2650716,100,1.0
578,2650720,101,1.0
579,2650725,100,1.0
580,2650730,102,1.0
581,2650744,13,0.70000000000058
582,2650747,100,1.0
583,2650751,62,1.0
586,2650772,100,1.0
587,2650774,101,0.999999999999984
588,2650777,101,1.0
590,2650799,99,1.0
591,2650801,102,1.0
592,2650805,43,1.0
593,2650808,100,0.999999999999359
594,2650810,100,1.0
595,2650813,101,1.0
596,2650815,40,1.0
597,2650818,100,1.0
598,2650827,100,1.0
599,2650828,44,1.0
600,2650829,101,1.0
601,2650832,101,1.0
602,2650841,101,1.0
603,2650845,100,1.0
604,2650848,100,1.0
605,2650857,12,1.0
606,2650858,101,1.0
607,2650876,10,0.700000000000001
608,2650879,60,1.0
610,2650903,101,1.0
611,2650905,20,1.0
612,2650910,27,1.0
614,2650927,101,1.0
615,2650928,100,1.0
616,2650930,101,1.0
617,2650933,14,0.99999772496723
618,2650934,24,0.7588226324545
619,2650936,101,0.88822921692554
620,2650944,97,1.0
621,2650954,25,1.0
624,2650986,100,1.0
626,2650997,24,0.999999988391606
627,2650999,101,1.0
629,2651039,73,0.999990888806935
630,2651060,19,1.0
632,2651074,14,0.999999736740835
633,2651076,12,0.999999999999418
634,2651078,11,0.710001718926714
635,2651086,14,0.999345767362813
636,2651088,101,1.0
637,2651089,15,1.0
638,2651092,100,1.0
640,2651097,98,1.0
641,2651098,100,1.0
642,2651100,101,1.0
643,2651104,89,1.0
645,2651109,55,0.999999999956317
646,2651113,102,1.0
647,2651114,100,1.0
648,2651115,100,1.0
649,2651117,101,1.0
650,2651122,101,1.0
651,2651219,57,1.0
653,2651301,63,1.0
654,2651311,61,1.0
655,2651315,101,1.0
656,2651317,11,0.999999999999998
657,2651319,28,1.0
658,2651330,101,1.0
659,2651335,100,1.0
660,2651371,20,0.700000000000062
661,2651411,62,1.0
662,2651423,17,1.0
663,2651482,20,1.0
664,2651495,101,1.0
665,2651522,90,1.0
666,2651528,15,1.0
667,2651529,81,1.0
668,2651567,101,1.0
669,2651569,101,1.0
670,2651575,15,0.999999999978731
671,2651583,96,1.0
672,2651586,101,1.0
673,2651595,101,1.0
674,2651600,100,1.0
675,2651605,102,1.0
676,2651606,19,1.0
677,2651608,101,1.0
678,2651611,101,1.0
679,2651615,41,1.0
680,2651617,43,1.0
681,2651621,16,1.0
682,2651622,19,1.0
683,2651629,14,1.0
684,2651652,97,1.0
685,2651656,99,1.0
686,2651660,86,1.0
687,2651661,49,1.0
688,2651663,41,1.0
689,2651667,37,1.0
690,2651706,92,1.0
691,2651707,97,1.0
692,2651709,30,1.0
693,2651748,68,1.0
694,2651766,43,1.0
695,2651790,98,1.0
696,2651797,11,0.999999996527023
698,2651799,47,1.0
699,2651816,101,0.999999999999969
702,2651826,101,1.0
703,2651832,101,1.0
704,2651833,102,1.0
705,2651834,101,1.0
706,2651835,100,1.0
708,2651837,79,1.0
709,2651839,88,1.0
710,2651841,15,0.761001315216216
711,2651843,101,1.0
712,2651847,77,1.0
713,2651849,18,1.0
714,2651850,83,0.911355372392005
715,2651851,18,1.0
716,2653132,68,1.0
717,2653133,54,1.0
719,2653226,13,1.0
720,2653244,90,1.0
721,2653248,87,1.0
722,2653250,19,0.999999999991474
723,2653251,40,1.0
724,2653256,25,1.0
726,2653272,97,1.0
727,2653279,11,0.79000000001134
730,2653291,40,1.0
731,2653294,65,1.0
732,2653301,16,1.0
733,2653308,45,1.0
734,2653310,52,1.0
735,2653311,85,1.0
736,2653316,43,1.0
737,2653321,105,1.0
738,2653355,90,1.0
739,2653361,85,1.0
740,2653362,94,1.0
742,2653367,63,1.0
743,2653377,10,1.0
744,2653384,28,1.0
748,2653414,101,1.0
749,2653426,10,0.999703866103144
750,2653428,31,1.0
751,2653446,60,1.0
752,2653458,99,1.0
753,2653462,100,1.0
754,2683200,101,1.0
755,2683207,18,1.0
756,2683214,39,1.0
757,2683217,98,1.0
760,2683250,14,0.959694594198766
761,2683252,99,1.0
764,2683262,11,0.999999795098024
765,2683264,46,1.0
766,2683272,20,0.999999999999734
767,2683286,10,0.770695441303098
769,2683297,18,1.0
770,2683485,73,1.0
771,2683490,61,1.0
772,2683495,28,1.0
774,2683500,13,1.0
775,2683503,100,1.0
776,2683517,17,0.999999999988939
777,2683520,27,1.0
778,2683525,36,1.0
779,2683533,64,1.0
781,2683544,35,1.0
783,2683548,18,1.0
786,2683555,63,1.0
787,2683564,54,1.0
788,2683568,95,1.0
790,2683579,21,0.998002608023184
791,2683581,14,0.999809440402628
792,2683584,98,1.0
793,2683589,52,1.0
794,2683592,11,1.0
795,2683597,17,1.0
797,2683608,96,1.0
798,2683625,21,1.0
799,2683628,13,1.0
804,2683652,12,1.0
807,2683722,63,1.0
809,2683743,20,0.999999999999999
811,2683759,60,1.0
812,2683776,43,1.0
813,2683778,20,1.0
814,2683786,19,0.999939261787007
815,2683794,69,1.0
816,2683797,18,0.999999999603352
817,2683807,27,1.0
818,2683828,17,1.0
819,2683840,60,1.0
820,2683841,95,1.0
822,2683849,83,1.0
823,2683866,101,1.0
824,2683871,74,1.0
825,2683880,21,1.0
826,2683884,101,1.0
827,2683894,77,1.0
828,2683909,81,1.0
829,2683936,98,1.0
830,2683946,55,0.999999999998195
832,2683969,71,1.0
833,2683995,72,1.0
834,2684001,64,1.0
835,2684012,98,1.0
836,2684026,80,1.0
837,2684030,97,1.0
838,2684046,76,1.0
839,2684070,101,1.0
841,2684096,93,1.0
842,2684102,22,1.0
845,2684120,72,1.0
846,2684169,14,1.0
847,2684171,93,0.999999999999999
848,2684178,90,1.0
849,2684184,31,1.0
850,2684191,101,1.0
851,2684192,77,0.999999999988846
852,2684235,58,1.0
853,2684243,64,1.0
854,2684261,11,0.999999920195557
855,2684264,28,0.999999993355722
856,2684273,75,1.0
857,2684287,68,1.0
858,2684290,10,0.999999999999999
859,2684296,22,1.0
860,2684303,56,1.0
861,2684320,92,1.0
862,2684334,91,1.0
863,2684338,80,0.999999999999982
864,2684353,77,1.0
865,2684363,56,1.0
866,2684391,101,1.0
867,2684410,100,1.0
868,2684451,101,1.0
869,2684482,23,1.0
870,2684483,83,1.0
871,2684485,48,1.0
872,2684487,74,1.0
873,2684495,15,1.0
874,2684500,15,1.0
875,2684507,35,0.999999999999999
876,2684510,10,1.0
877,2684517,66,1.0
878,2684528,87,1.0
880,2684549,91,1.0
882,2684584,27,1.0
883,2684591,99,1.0
885,2684610,39,1.0
886,2684615,81,1.0
887,2684616,47,1.0
888,2684621,84,0.999999999943918
889,2684626,48,1.0
890,2684627,84,1.0
891,2684633,89,1.0
892,2684640,86,1.0
893,2684641,59,1.0
894,2684648,68,1.0
895,2684674,101,1.0
896,2684690,60,0.999999999965651
897,2684709,101,1.0
898,2684773,91,1.0
899,2684809,58,1.0
900,2684818,99,1.0
902,2684855,99,1.0
903,2684865,37,1.0
904,2684870,49,1.0
905,2684878,65,1.0
907,2684894,27,1.0
908,2684896,22,1.0
909,2684904,25,1.0
912,2684918,101,1.0
913,2684921,63,1.0
914,2684940,91,1.0
915,2684969,101,0.999535514948274
917,2684977,17,1.0
918,2684984,88,0.925767259539598
922,2685265,28,0.829226658609383
923,2685280,49,1.0
924,2685303,49,1.0
925,2685308,95,1.0
926,2685313,101,1.0
927,2685318,101,1.0
928,2685326,69,1.0
929,2685361,94,1.0
930,2685383,100,1.0
931,2685400,22,1.0
932,2685414,62,1.0
933,2685422,74,1.0
934,2685437,34,1.0
935,2685464,88,0.999999999999995
937,2685479,59,1.0
938,2685484,101,1.0
939,2685507,70,1.0
940,2685524,96,1.0
941,2685527,66,0.999999829957237
942,2685542,65,1.0
944,2685552,100,1.0
946,2685580,92,1.0
947,2685601,29,1.0
948,2685611,28,1.0
950,2685648,73,1.0
951,2685654,71,1.0
952,2685663,33,1.0
954,2685721,29,0.999999998450804
955,2685776,85,1.0
956,2685783,34,1.0
957,2685796,101,1.0
958,2686157,92,1.0
959,2686170,32,1.0
960,2686212,99,1.0
961,2686231,75,1.0
964,2686270,96,1.0
965,2686273,48,1.0
966,2686276,71,1.0
967,2687182,91,1.0
968,2687186,80,1.0
969,2687201,85,1.0
970,2687210,101,1.0
971,2687216,23,1.0
973,2687245,97,1.0
974,2687255,95,1.0
975,2687259,16,1.0
976,2687265,87,1.0
977,2687271,18,1.0
978,2687286,31,0.999999998306677
979,2687296,66,1.0
980,2687298,79,1.0
981,2687301,67,1.0
982,2687628,22,1.0
983,2687632,86,0.999999999999882
984,2687644,93,1.0
985,2687646,96,1.0
986,2687649,13,0.99999999999262
987,2687701,31,1.0
988,2687707,19,0.99911648803596
990,2687717,98,0.999999999999998
991,2687726,21,1.0
992,2687731,70,1.0
993,2687771,12,1.0
994,2687779,95,1.0
995,2687808,16,0.9999999943542
996,2687809,16,1.0
997,2687843,14,0.999999999999761
998,2687859,84,1.0
999,2687870,89,1.0
1000,2687875,13,0.999969768142047
1001,2687885,101,1.0
1002,2687915,94,1.0
1003,2687927,100,1.0
1004,2687928,59,1.0
1005,2687929,101,1.0
1006,2687932,101,1.0
1007,2687935,43,1.0
1008,2687937,101,1.0
1009,2687940,101,1.0
1010,2687942,101,1.0
1011,2687943,101,1.0
1012,2687948,99,1.0
1013,2687949,99,1.0
1014,2688175,101,1.0
1015,2688176,101,1.0
1016,2688178,35,1.0
1017,2688180,95,1.0
1018,2688181,10,1.0
1019,2688185,99,1.0
1020,2688187,35,1.0
1022,2688189,100,1.0
1025,2688195,35,0.999993353247359
1026,2688196,100,1.0
1027,2688197,101,0.99999999998901
1028,2688200,99,1.0
1029,2688201,15,1.0
1030,2688203,97,1.0
1031,2688204,99,1.0
1032,2688205,48,1.0
1033,2688207,83,1.0
1034,2688210,101,0.999999999999999
1035,2688211,106,1.0
1036,2688214,100,1.0
1037,2688216,22,1.0
1038,2688219,97,1.0
1039,2688222,95,0.999944623181793
1040,2688223,89,1.0
1041,2688227,101,1.0
1042,2688228,68,1.0
1043,2688231,35,0.999999999999159
1044,2688236,12,0.999925831437626
1045,2688237,100,1.0
1046,2688243,31,1.0
1047,2688244,53,1.0
1049,2688249,11,0.825753382902876
1050,2688263,16,1.0
1051,2688265,65,1.0
1052,2688270,58,1.0
1053,2688289,56,1.0
1054,2688296,18,1.0
1055,2688307,12,1.0
1056,2688309,11,0.999986208626225
1057,2688313,17,1.0
1060,2688326,17,0.999999999975029
1061,2688336,76,1.0
1062,2688339,37,1.0
1063,2688345,101,0.999999999999995
1064,2688350,99,0.992280619372476
1066,2688363,100,1.0
1067,2688379,98,1.0
1068,2688382,36,0.99999983599133
1069,2688387,91,0.950144197573591
1070,2688393,101,1.0
1071,2688407,61,1.0
1072,2688412,101,1.0
1073,2688420,101,1.0
1074,2688424,92,1.0
1075,2688443,96,1.0
1076,2688461,98,0.999999999872356
1077,2688470,69,1.0
1079,2688516,22,1.0
1080,2688524,97,1.0
1081,2688528,30,1.0
1082,2688531,48,1.0
1083,2689846,100,1.0
1084,2690282,12,1.0
1087,2690312,18,0.999999999999998
1089,2690327,23,0.999999999906112
1091,2690608,79,1.0
1093,2690636,44,1.0
1094,2690647,99,1.0
1096,2690656,38,1.0
1097,2690666,23,1.0
1098,2690741,97,1.0
1099,2690753,98,1.0
1100,2690768,24,1.0
1101,2690811,45,1.0
1104,2690922,18,1.0
1106,2691022,26,0.999999999999999
1107,2691079,15,0.999999997651164
1109,2691146,28,0.999999999992742
1110,2692595,14,0.997616663321546
1111,2692630,12,0.999999997307168
1112,2692634,37,1.0
1113,2692656,13,0.999999999999708
1114,2692672,51,1.0
1115,2692675,16,1.0
1116,2692677,36,1.0
1117,2692696,16,0.99999999987764
1118,2692699,99,1.0
1119,2692711,97,1.0
1120,2692748,11,0.952626914428022
1121,2692758,98,0.840100537770862
1122,2692791,32,1.0
1124,2692804,95,0.999999912161532
1125,2692843,77,1.0
1126,2692883,26,1.0
1127,2692907,15,1.0
1128,2692919,99,1.0
1129,2692927,100,1.0
1130,2692942,93,1.0
1131,2692945,100,1.0
1132,2692954,101,1.0
1133,2693047,28,0.9999910767734
1136,2693121,100,0.999999999999988
1137,2693142,100,1.0
1138,2693145,43,1.0
1139,2693146,100,1.0
1140,2693205,93,1.0
1141,2693231,26,1.0
1144,2693325,21,1.0
1145,2693407,19,1.0
1147,2693660,13,1.0
1149,2693680,10,0.790000000000016
1150,2693693,27,0.999999754789414
1152,2693714,32,1.0
1153,2693722,53,1.0
1155,2693754,102,1.0
1156,2693788,67,1.0
1158,2693837,100,1.0
1166,2693922,46,0.999999895336184
1170,2694159,14,1.0
1172,2694233,10,0.996367820916267
1173,2694252,60,0.99999999999516
1174,2694442,24,1.0
1175,2694464,10,0.999999999999991
1177,2694501,91,1.0
1178,2694507,62,1.0
1179,2694514,27,1.0
1180,2694520,80,1.0
1181,2694530,34,0.740002774362742
1182,2694585,10,0.999999998170809
1183,2694600,78,1.0
1184,2694619,99,0.999999999999807
1185,2694629,11,0.999999999999983
1186,2694638,28,0.999999999999974
1187,2694647,99,1.0
1188,2694649,36,0.711433053747266
1189,2694651,38,1.0
1190,2694662,21,0.999999999999997
1191,2694666,99,1.0
1192,2694667,31,0.999999999999462
1193,2694672,99,1.0
1194,2694689,101,1.0
1195,2694695,100,1.0
1197,2694744,14,0.999999999999839
1198,2694745,101,1.0
1199,2694749,25,1.0
1200,2694760,20,0.999999999999996
1201,2694764,62,1.0
1204,2694783,42,1.0
1206,2694789,102,1.0
1207,2694792,99,1.0
1208,2694798,15,1.0
1209,2694804,53,1.0
1210,2694806,29,1.0
1211,2694812,84,0.999999999999947
1213,2694823,11,0.99999999999963
1215,2694854,15,1.0
1216,2694856,27,1.0
1218,2694867,10,0.999999999999397
1219,2694879,17,1.0
1220,2694886,14,1.0
1222,2694895,47,1.0
1223,2694910,18,0.999999136598893
1224,2694922,100,0.999999999980441
1226,2694927,40,0.999989218005083
1227,2694930,23,0.999999999999454
1228,2694932,99,1.0
1229,2694944,52,1.0
1230,2694947,11,0.999999999993263
1231,2694957,35,0.960556904804564
1235,2695004,10,0.720878283696346
1236,2695006,100,0.999999999999994
1237,2695007,101,1.0
1239,2695026,40,1.0
1240,2695037,12,0.999999943406749
1242,2695056,100,1.0
1243,2695059,53,1.0
1244,2695068,101,1.0
1246,2695090,21,1.0
1247,2695104,97,1.0
1249,2695110,10,0.981546009035162
1250,2695114,62,0.718098749232298
1251,2695149,99,1.0
1254,2695178,52,1.0
1255,2695222,13,0.851400192383383
1256,2695234,86,0.999999999936345
1257,2695237,10,0.999999994996625
1258,2695240,10,1.0
1259,2695257,39,0.999999999999998
1260,2695266,83,1.0
1261,2695281,19,0.999988912127516
1263,2695286,47,1.0
1265,2695300,26,1.0
1266,2695302,100,1.0
1269,2695309,21,1.0
1270,2695328,51,1.0
1271,2695332,17,0.99998242701865
1274,2695344,98,1.0
1275,2695351,102,1.0
1276,2695355,41,0.999999829695193
1279,2695369,16,1.0
1280,2695373,74,0.848769775938588
1281,2695374,20,0.99999999997965
1282,2695380,35,0.750011020261486
1283,2695397,69,1.0
1284,2695405,32,1.0
1285,2695413,10,0.999999999997319
1286,2695417,100,1.0
1287,2695421,37,1.0
1288,2695431,11,0.999968079623661
1290,2695435,10,0.710000745894516
1292,2695451,95,1.0
1293,2695457,17,1.0
1294,2695475,67,1.0
1295,2695476,13,1.0
1296,2695495,19,0.999999999999999
1297,2695499,97,1.0
1298,2695501,96,1.0
1299,2695503,24,1.0
1301,2695531,28,1.0
1302,2695553,33,1.0
1303,2695564,34,1.0
1304,2695571,17,1.0
1305,2695580,66,1.0
1306,2695583,98,1.0
1307,2695588,99,1.0
1308,2695613,31,1.0
1309,2695621,18,1.0
1310,2695627,50,1.0
1311,2695645,80,0.999999940170403
1312,2695661,100,1.0
1313,2695666,24,1.0
1315,2695675,100,1.0
1316,2695706,15,0.999996479395207
1319,2695716,100,0.99999999969707
1320,2695721,86,1.0
1322,2695741,50,1.0
1323,2695746,20,0.71000003767287
1324,2695750,53,0.999999999999996
1325,2695756,11,1.0
1326,2695759,100,0.999999999956553
1327,2695767,81,1.0
1328,2695772,62,1.0
1329,2695817,39,1.0
1330,2695829,35,1.0
1331,2695836,10,0.999999999982522
1332,2695839,58,1.0
1333,2695840,22,1.0
1334,2695846,14,1.0
1335,2695858,78,1.0
1337,2695885,15,0.999999937620916
1338,2695897,29,1.0
