,ids,img_quantities,hopkins
1307,2695906,96,1.0
1308,2695912,99,1.0
1310,2695928,24,1.0
1311,2695950,35,0.999577396398156
1312,2695963,27,0.999999800196947
1313,2695969,101,1.0
1314,2695995,101,1.0
1315,2696014,10,1.0
1316,2696031,22,1.0
1318,2696072,21,1.0
1319,2696078,47,1.0
1321,2696092,17,1.0
1322,2696113,42,0.780009681681386
1323,2696120,94,1.0
1324,2696150,14,1.0
1325,2696153,41,1.0
1327,2696178,12,1.0
1328,2696194,47,0.999998068573457
1329,2696198,31,1.0
1330,2696203,10,0.940748834305752
1331,2696225,105,1.0
1332,2696238,18,0.999999999997668
1333,2696274,33,1.0
1334,2696278,18,0.999999737410762
1335,2696306,23,1.0
1336,2696317,27,1.0
1337,2696326,31,1.0
1338,2696328,68,1.0
1339,2696349,75,1.0
1341,2696359,89,1.0
1342,2696366,12,0.736047642020392
1345,2696530,28,1.0
1346,2696538,34,1.0
1350,2696576,42,1.0
1355,2697633,13,1.0
1356,2697666,11,1.0
1359,2697762,56,1.0
1360,2697815,22,1.0
1361,2697829,99,1.0
1362,2697849,49,1.0
1363,2697900,15,1.0
1364,2697927,100,1.0
1365,2697954,91,1.0
1366,2697959,11,1.0
1367,2697985,18,0.999999999999991
1368,2698018,99,1.0
1370,2698107,15,0.999999999591792
1371,2698108,87,1.0
1372,2698131,14,1.0
1374,2698230,15,1.0
1375,2698243,17,0.76
