,ids,img_quantities,hopkins
459,11165910,12,0.953647096553998
461,11172036,101,0.993041670908625
462,11175358,35,0.980894052349938
464,11180263,97,0.997460151410081
466,11187551,20,0.895673625379065
467,11189194,80,0.997422245960688
468,11190409,101,0.997744529577982
470,11197471,35,0.979200751831297
472,11201833,70,0.994586875034759
473,11203109,101,0.99106006360118
474,11207964,101,0.997341729720277
475,11208258,21,0.943350732263006
476,11208838,95,0.997149092092393
478,11214226,17,0.928115046363215
480,11370567,11,0.874173663309537
483,11372160,17,0.974796015296645
484,11372907,99,0.997026843810171
485,11374082,94,0.999171017765188
486,11374752,90,0.995365828398171
487,11375815,23,0.968109212968962
488,11376479,27,0.990793795387787
489,1204404,11,0.93137598027908
491,2650102,25,0.953168545980374
492,2650105,100,0.997044571763783
493,2650106,97,0.998811324253042
494,2650107,87,0.998201289192523
495,2650119,21,0.975202971795371
496,2650123,15,0.985359188445099
497,2650125,61,0.99241379084764
498,2650128,102,0.995712546956516
499,2650129,73,0.982984086476558
500,2650131,99,0.999359957114474
501,2650133,95,0.99912895649982
502,2650136,58,0.996051508174443
503,2650137,12,0.961829680537941
504,2650138,83,0.996303185820226
505,2650150,101,0.998997926228636
506,2650158,32,0.950884108891314
507,2650161,43,0.980762898335988
508,2650162,10,0.869437579876835
509,2650163,97,0.990639757321521
510,2650165,101,0.999337560910354
512,2650180,101,0.997831334471345
513,2650187,14,0.965233235338135
515,2650190,22,0.904068046850737
518,2650199,59,0.997943567029153
519,2650201,101,0.991950528356209
520,2650211,22,0.976982357059452
521,2650213,25,0.988089237624611
522,2650245,23,0.969905162211494
523,2650246,99,0.998544018851649
524,2650247,12,0.834083553063679
525,2650256,77,0.996379548520837
526,2650258,99,0.998565323129423
527,2650269,100,0.997163699304209
528,2650280,100,0.998980316612644
529,2650281,19,0.934204213367388
530,2650326,68,0.996944821797685
531,2650332,95,0.996888198873092
532,2650334,35,0.987363989703569
534,2650432,98,0.992686881559401
535,2650434,19,0.978277794467571
536,2650435,101,0.999193165687487
537,2650436,101,0.998241684507902
538,2650437,100,0.994974533311913
539,2650442,100,0.99850194610658
540,2650477,30,0.990495001695308
541,2650479,99,0.997871611538172
542,2650483,101,0.9948010772582
543,2650486,50,0.993528991510816
544,2650487,57,0.990119794730127
545,2650491,21,0.968617132063331
