,ids,img_quantities,hopkins
10086,2889671,79,1.0
10087,2889673,68,1.0
10088,2889676,101,1.0
10089,2889677,97,1.0
10090,2889680,18,0.863144861790468
10091,2889681,80,1.0
10092,2889683,17,1.0
10093,2889690,79,1.0
10094,2889691,98,1.0
10095,2889692,24,0.999999999882705
10096,2889693,85,1.0
10097,2889695,97,1.0
10098,2889697,10,0.84308636322165
10099,2889698,95,1.0
10100,2889699,91,1.0
10102,2889701,56,1.0
10104,2889704,11,0.88449738314362
10105,2889705,99,1.0
10107,2889710,51,1.0
10108,2889712,42,1.0
10110,2889714,101,1.0
10111,2889715,93,1.0
10112,2889716,11,0.971887306814107
10113,2889720,29,0.999999998781915
10114,2889724,53,1.0
10115,2889726,34,1.0
10116,2889729,44,1.0
10117,2889732,90,1.0
10118,2889735,98,1.0
10119,2889737,85,1.0
10120,2889739,94,0.999999999999988
10121,2889741,28,1.0
10122,2889744,95,1.0
10123,2889750,38,1.0
10124,2889758,100,1.0
10125,2889760,62,1.0
10127,2889770,99,1.0
10128,2889773,80,1.0
10129,2889777,101,1.0
10130,2889779,47,1.0
10131,2889780,84,1.0
10132,2889781,100,1.0
10133,2889784,73,0.999999999992291
10134,2889785,101,1.0
10135,2889811,101,1.0
10136,2889820,30,1.0
10137,2889828,101,1.0
10138,2889831,89,1.0
10139,2889838,95,1.0
10140,2889841,94,1.0
10141,2889845,37,1.0
10142,2889850,22,1.0
10143,2889856,74,1.0
10145,2889868,100,1.0
10146,2889874,46,1.0
10147,2889884,71,1.0
10148,2889887,98,1.0
10149,2889900,18,0.999999999594499
10150,2889906,11,0.826530410260821
10151,2889910,100,1.0
10152,2889919,101,1.0
10153,2889925,99,1.0
10154,2889928,16,1.0
10155,2889930,22,1.0
10156,2889931,49,1.0
10158,2889934,97,1.0
10159,2889962,91,1.0
10160,2889981,106,1.0
10161,2889987,18,1.0
10162,2889996,101,1.0
10163,2890013,69,1.0
10164,2890019,54,1.0
10165,2890029,10,0.999999999999345
10166,2890038,103,1.0
10167,2890040,101,1.0
10168,2890063,73,1.0
10169,2890075,101,1.0
10170,2890095,21,0.999999734718268
10171,2890098,14,1.0
10172,2890122,97,1.0
10173,2890163,99,1.0
10176,2890212,100,1.0
10178,2890228,81,1.0
10179,2890231,99,1.0
10180,2890266,24,1.0
10181,2890287,101,1.0
10182,2890314,37,1.0
10185,2890354,100,1.0
10186,2890382,89,1.0
10187,2890394,100,1.0
10188,2890410,32,0.911678140196462
10189,2890448,21,1.0
10190,2890467,101,1.0
10192,2890500,12,0.748052133661937
10193,2890502,100,1.0
10194,2890506,17,0.999999265326356
10195,2890512,11,0.976160581292975
10196,2890522,55,1.0
10197,2890532,30,1.0
10198,2890533,29,1.0
10199,2890536,100,1.0
10200,2890541,99,1.0
10201,2890552,29,1.0
10202,2890560,101,1.0
10204,2890574,104,1.0
10205,2890593,10,0.921102949042625
10206,2890594,100,1.0
10207,2890603,100,0.999999659476194
10208,2890614,15,1.0
10210,2890623,101,1.0
10211,2890643,100,1.0
10212,2890657,15,1.0
10213,2890668,101,1.0
10214,2890736,43,1.0
10215,2890739,100,1.0
10218,2890791,100,1.0
10219,2890816,100,1.0
10220,2890846,99,1.0
10222,2890862,105,1.0
10223,2890865,100,1.0
10224,2890866,18,0.999999999999999
10225,2890875,23,1.0
10227,2890920,101,1.0
10228,2890957,49,1.0
10229,2890959,97,1.0
10230,2890972,33,1.0
10231,2890973,21,1.0
10233,2890993,13,0.936580323405274
10234,2891010,60,1.0
10236,2891031,101,1.0
10237,2891059,11,1.0
10238,2891074,61,1.0
10239,2891079,100,1.0
10240,2891111,15,0.955883033000169
10241,2891120,83,1.0
10242,2891124,13,1.0
10245,2891230,36,1.0
10246,2891237,101,1.0
10247,2891266,101,1.0
10248,2891288,36,0.786186452921996
10249,2891304,101,1.0
10250,2891349,15,1.0
10251,2891351,17,1.0
10252,2891362,98,1.0
10254,2891389,100,1.0
10255,2891390,101,1.0
10257,2891400,102,1.0
10258,2891466,99,1.0
10259,2891480,100,1.0
10260,2891488,100,1.0
10261,2891545,98,1.0
10262,2891552,57,1.0
10263,2891583,100,1.0
10264,2891603,25,0.999999999996126
10265,2891607,98,1.0
10266,2891608,99,1.0
10267,2891609,100,1.0
10268,2891610,59,1.0
10269,2891614,99,1.0
10270,2891615,97,1.0
10271,2891617,103,1.0
10272,2891619,100,1.0
10273,2891624,28,1.0
10274,2891626,99,1.0
10275,2891628,100,0.934486979388566
10276,2891640,99,1.0
10277,2891641,101,1.0
10278,2891643,44,1.0
10279,2891645,99,1.0
10280,2891648,73,1.0
10281,2891652,100,1.0
10282,2891655,100,1.0
10283,2891658,46,1.0
10284,2891661,79,1.0
10285,2891664,105,1.0
10286,2891670,30,1.0
10287,2891677,98,1.0
10288,2891707,101,1.0
10289,2891708,100,1.0
10290,2891716,82,1.0
10291,2891719,97,1.0
10292,2891720,100,0.700000000000114
10293,2891724,74,1.0
10294,2891747,102,1.0
10295,2891749,105,1.0
10296,2891750,99,1.0
10297,2891751,13,1.0
10298,2891752,100,1.0
10299,2891754,98,1.0
10300,2891755,100,1.0
10301,2891758,74,1.0
10302,2891764,100,1.0
10303,2891767,100,1.0
10304,2891769,25,0.970860895201002
10305,2891770,97,1.0
10306,2891772,98,1.0
10307,2891773,104,1.0
10308,2891774,97,1.0
10309,2891779,100,1.0
10310,2891783,98,1.0
10311,2891785,83,1.0
10312,2891787,46,1.0
10313,2891789,96,1.0
10314,2891791,90,1.0
10315,2891792,93,1.0
10317,2891822,18,1.0
10318,2891827,37,1.0
10319,2891829,52,0.700158161301857
10320,2891832,50,0.999999929743907
10321,2891834,20,0.758307919224829
10323,2891843,81,1.0
10324,2891848,92,1.0
10325,2891850,20,1.0
10326,2891853,67,1.0
10328,2891868,86,1.0
10329,2891870,11,0.845597999705265
10330,2891880,54,1.0
10331,2891888,36,0.999999999999997
10332,2891890,87,1.0
10333,2891896,15,0.999986952066573
10335,2891902,86,1.0
10337,2891912,19,0.999999999669754
10338,2891918,90,1.0
10339,2891927,39,1.0
10340,2891930,98,1.0
10341,2891932,94,1.0
10343,2891981,21,1.0
10344,2891990,100,1.0
10345,2892105,52,1.0
10347,2892143,19,1.0
10348,2892192,100,1.0
10349,2892217,42,0.810248400946056
10350,2892230,103,1.0
10351,2892237,87,1.0
10352,2892239,11,0.950311915802862
10353,2892264,39,1.0
10354,2892267,31,1.0
10355,2892272,100,1.0
10356,2892284,99,1.0
10357,2892292,97,1.0
10358,2892337,13,0.999999999447791
10359,2892347,99,1.0
10360,2892366,29,1.0
10361,2892374,94,1.0
10363,2892439,78,1.0
10364,2892466,98,0.999999999999928
10365,2892470,54,1.0
10366,2892527,22,0.999999540762417
10368,2892558,98,1.0
10369,2892619,100,1.0
10370,2892634,101,1.0
10372,2892711,21,1.0
10373,2892716,56,1.0
10374,2892738,94,1.0
10376,2892794,23,1.0
10377,2892797,14,0.914424662961519
10378,2892821,98,1.0
10379,2892858,11,1.0
10380,2892878,60,0.72033539812994
10381,2893031,85,1.0
10383,2893073,17,0.73
10386,2893112,48,1.0
10387,2893120,96,1.0
10389,2893147,33,1.0
10390,2893171,27,1.0
10391,2893185,99,1.0
10392,2893221,33,0.999992329841044
10396,2893335,92,1.0
10397,2893342,13,1.0
10398,2893696,100,1.0
10399,2893701,22,1.0
10400,2893703,33,1.0
10401,2893736,19,0.999998519607255
10403,2893836,11,1.0
10404,2893854,55,1.0
10405,2893864,29,1.0
10406,2893899,101,1.0
10407,2893950,15,0.999989700575534
10409,2894034,101,1.0
10410,2894036,101,1.0
10411,2894166,12,1.0
10412,2894198,45,1.0
10413,2894208,35,1.0
10414,2894630,88,1.0
10415,2894695,21,0.889729389786928
10416,2894720,100,1.0
10418,2894766,18,1.0
10419,2894789,13,1.0
10420,2894814,15,1.0
10421,2894828,99,1.0
10422,2894855,10,0.8630269133537
10423,2894890,19,1.0
10424,2894904,45,1.0
10425,2895031,49,1.0
10426,2895327,28,1.0
10428,2895345,101,0.999999998594242
10429,2895430,31,1.0
10430,2895445,52,1.0
10431,2895464,13,0.720000118481259
10432,2895481,24,1.0
10433,2895575,30,1.0
10435,2895593,99,1.0
10436,2895641,12,1.0
10437,2895700,26,1.0
10439,2895874,10,0.729999999999918
10440,2896040,15,1.0
10441,2896045,11,1.0
10442,2896287,67,1.0
10443,2896365,28,1.0
10444,2896415,14,1.0
10445,2896418,93,1.0
10446,2896426,29,1.0
10447,2896457,11,1.0
10448,2896469,27,0.96175410668185
10450,2896544,98,1.0
10451,2896586,11,0.780011284782306
10453,2896627,24,0.71
10456,2896888,92,1.0
10457,2897129,30,0.873507383773397
10458,2897189,112,1.0
10459,2897223,20,1.0
10460,2897227,10,0.999999999999921
10461,2897385,19,1.0
10462,2897443,10,0.999999245834864
10463,2897625,39,1.0
10464,2897658,52,1.0
10465,2897678,14,1.0
10466,2897803,76,1.0
10467,2897908,30,1.0
10469,2897975,14,0.999999945781152
10472,2898087,49,0.999999999999998
10473,2898163,33,1.0
10476,2898237,12,1.0
10477,2898239,26,1.0
10478,2898260,14,1.0
10479,2898288,58,1.0
10480,2898296,102,1.0
10481,2898334,19,1.0
10482,2898353,103,1.0
10483,2898442,101,1.0
10484,2898445,42,1.0
10485,2898454,73,1.0
10486,2898462,101,1.0
10487,2898523,100,1.0
10488,2898527,99,1.0
10489,2898537,12,1.0
10490,2898552,74,1.0
10491,2898571,15,0.999999999998272
10493,2898629,34,0.737411563251775
10496,2898652,58,1.0
10498,2898672,12,1.0
10499,2898722,17,0.965717282939016
10500,2898723,13,0.979728290638728
10502,2898772,104,1.0
10503,2898809,12,0.787586154714847
10504,2898822,47,1.0
10505,2898841,99,0.999999999996934
10506,2898888,11,1.0
10507,2898948,27,1.0
10509,2899009,49,1.0
10510,2899061,22,1.0
10511,2899117,39,1.0
10513,2899193,11,1.0
10514,2899224,101,1.0
10515,2899248,33,0.999999999971329
10516,2899270,27,1.0
10517,2899281,100,1.0
10518,2899321,99,1.0
10519,2899345,59,1.0
10520,2899496,25,1.0
10522,2899651,15,0.999999999999988
10523,2899661,22,1.0
10524,2899673,19,1.0
10525,2899947,41,1.0
10527,2900019,29,0.999999638095155
10531,2900158,21,1.0
10533,2900221,20,0.952095899865223
10535,2900333,21,1.0
10536,2900380,15,1.0
10537,2900436,101,0.856274549708158
10538,2900458,52,1.0
10539,2900484,49,1.0
10540,2900518,23,1.0
10541,2900533,21,1.0
10542,2900574,46,1.0
10544,2900796,40,1.0
10545,2900892,97,1.0
10546,2900896,94,1.0
10547,2900926,97,1.0
10548,2900952,103,1.0
10549,2901121,18,0.967833731424443
10550,2901155,11,0.75
10551,2901294,16,1.0
10553,2901539,58,1.0
10554,2901543,13,1.0
10555,2901902,34,1.0
10556,2902039,10,0.806709230011802
10557,2902047,16,0.999998182222804
10559,2902066,100,1.0
10560,2902103,18,1.0
10562,2902131,13,1.0
10563,2902194,29,0.833708126983338
10564,2902311,21,1.0
10565,2902953,15,0.98742773647239
10566,2902979,19,1.0
10567,2903002,61,1.0
10569,2903063,57,1.0
10570,2903316,32,1.0
10572,2903398,10,0.700000002080638
10573,2903419,18,0.999462417926242
10574,2903431,77,1.0
10575,2903461,101,1.0
10576,2903537,101,1.0
10577,2903542,11,0.999999709343532
10578,2903546,51,1.0
10580,2903802,36,1.0
10581,2903813,19,1.0
10582,2903840,20,0.999999999999988
10584,2904009,102,1.0
10585,2904111,86,1.0
10586,2904141,59,1.0
10589,2904432,16,1.0
10590,2904433,18,1.0
10591,2904440,26,1.0
10592,2904446,28,1.0
10593,2904461,18,0.77685064140464
10597,2904641,101,1.0
10598,2904650,22,1.0
10600,2904943,12,0.99999732359968
10601,2904975,34,1.0
10602,2905024,46,1.0
10603,2905027,88,1.0
10604,2905039,87,1.0
10606,2905067,42,1.0
10607,2905072,88,1.0
10610,2905154,36,1.0
10611,2905233,15,0.7
10612,2905241,17,0.770000000346238
10614,2905290,34,0.751838434549136
10615,2905314,28,1.0
10616,2905321,50,1.0
10617,2905418,13,1.0
10619,2905493,101,1.0
10620,2905528,85,1.0
10621,2905571,23,0.999999997809342
10622,2905600,98,1.0
10623,2905676,19,0.701342242213727
10624,2905700,22,0.99999999999924
10625,2905713,15,1.0
10627,2905774,14,1.0
10628,2905881,10,0.770000009859371
10630,2906092,18,0.990164611303612
10631,2906129,43,1.0
10632,2906132,20,1.0
10634,2906168,22,1.0
10635,2906181,100,1.0
10636,2906198,100,1.0
10638,2906226,28,0.999999998683633
10641,2906544,23,0.700000026393332
10642,2906875,100,1.0
10643,2906880,16,0.989135272110029
10644,2906923,30,1.0
10645,2906930,14,0.980961389789972
10646,2906951,11,0.790062571481359
10647,2907316,11,0.999999999999881
10650,2907383,15,1.0
10651,2907388,48,1.0
10652,2907393,18,0.99999912771786
10653,2907406,94,1.0
10654,2907470,16,1.0
10656,2907673,101,1.0
10657,2907882,12,0.927301748324326
10658,2907896,11,1.0
10660,2907925,27,0.960536111914662
10661,2908428,99,1.0
10662,2908433,97,1.0
10663,2908496,19,0.999999999927525
10664,2908516,28,0.999999999999577
10665,2908579,100,1.0
10667,2908758,27,1.0
10668,2908825,102,1.0
10670,2908903,21,1.0
10672,2908986,100,1.0
10676,2909263,14,0.844068213293773
10677,2909424,100,1.0
10678,2909453,15,0.877637424703892
10679,2909492,50,1.0
10680,2909495,13,0.729298820612143
10681,2909508,11,1.0
10682,2909512,40,0.999166165865889
10683,2909527,101,1.0
10684,2909571,25,1.0
10685,2909590,53,1.0
10686,2909794,19,0.999999999999999
10688,2909811,40,1.0
10689,2909959,22,1.0
10690,2909965,16,1.0
10692,2910098,21,0.999999999999872
10693,2910160,19,1.0
10694,2910169,100,0.999999999999754
10695,2910195,19,1.0
10696,2910198,85,1.0
10697,2910217,10,1.0
10698,2910221,100,1.0
10699,2910249,10,0.980330291464428
10700,2910270,24,0.999999798147171
10702,2910296,51,1.0
10703,2910298,99,1.0
10704,2910302,22,1.0
10705,2910314,13,0.7
10706,2910326,65,1.0
10708,2910662,29,1.0
10709,2910741,10,1.0
10710,2910821,17,0.770015114349647
10711,2910824,29,1.0
10712,2910886,98,1.0
10713,2910920,99,1.0
10714,2910943,16,1.0
10715,2910952,13,0.959477131275678
10716,2910984,16,0.710000144599682
10718,2911062,66,1.0
10720,2911287,21,1.0
10721,2911372,97,1.0
10722,2911374,93,1.0
10723,2911375,82,1.0
10724,2911378,92,1.0
10725,2911383,94,1.0
10727,2911402,59,1.0
10728,2911404,24,1.0
10729,2911412,96,1.0
10730,2911417,96,1.0
10731,2911419,48,1.0
10732,2911422,56,1.0
10733,2911424,97,1.0
10734,2911428,90,1.0
10735,2911431,94,1.0
10736,2911433,98,1.0
10737,2911435,83,1.0
10738,2911436,95,1.0
10739,2911439,54,1.0
10740,2911443,38,1.0
10741,2911446,98,1.0
10742,2911450,80,1.0
10743,2911451,81,1.0
10744,2911457,56,1.0
10745,2911471,97,1.0
10746,2911473,99,1.0
10747,2911477,97,1.0
10748,2911483,89,1.0
10749,2911492,25,1.0
10750,2911494,24,1.0
10751,2911506,97,1.0
10752,2911515,83,1.0
10753,2911518,94,1.0
10754,2911520,94,1.0
10755,2911523,100,1.0
10756,2911525,92,0.999999999999999
10757,2911529,41,1.0
10758,2911531,101,1.0
10759,2911535,11,0.971368421973677
10761,2911542,73,1.0
10762,2911543,96,1.0
10763,2911547,64,1.0
10764,2911548,50,1.0
10765,2911549,91,1.0
10766,2911557,97,1.0
10767,2911560,75,1.0
10768,2911561,93,1.0
10769,2911563,97,1.0
10770,2911568,38,1.0
10771,2911583,99,1.0
10772,2911593,94,1.0
10773,2911599,94,1.0
10774,2911605,94,1.0
10775,2911607,100,1.0
10776,2911609,95,1.0
10778,2911616,101,1.0
10779,2911618,100,1.0
10780,2911622,23,1.0
10781,2911624,97,1.0
10782,2911650,96,1.0
10783,2911898,31,1.0
10784,2911970,97,1.0
10785,2911992,97,1.0
10786,2912017,25,1.0
10788,2912262,57,1.0
10789,2912395,19,1.0
10790,2912649,46,1.0
10791,2912697,27,1.0
10792,2912712,57,1.0
10793,2912749,76,1.0
10794,2912862,22,1.0
10795,2912930,14,0.999999999990966
10796,2912993,102,1.0
10797,2912998,36,1.0
10798,2913016,13,0.718617500082917
10799,2913079,50,1.0
10800,2913084,12,0.98272032642829
10801,2913101,15,1.0
10803,2913128,79,1.0
10804,2913130,101,1.0
10806,2913134,13,0.73
10807,2913155,45,1.0
10808,2913169,101,1.0
10809,2913171,101,1.0
10810,2913208,48,1.0
10811,2913214,99,1.0
10812,2913218,24,1.0
10813,2913226,36,1.0
10815,2913262,10,0.72
10818,2913276,100,1.0
10819,2913280,25,1.0
10820,2913288,98,1.0
10822,2913310,46,1.0
10823,2913315,101,1.0
10825,2913365,101,1.0
10826,2913370,56,1.0
10828,2913414,58,1.0
10829,2913452,101,1.0
10830,2913463,101,1.0
10831,2913472,98,1.0
10833,2913536,13,1.0
10836,2913548,100,1.0
10837,2913556,101,1.0
10838,2913572,101,1.0
10839,2913604,16,1.0
10840,2913719,21,1.0
10841,2913725,54,1.0
10842,2913766,19,1.0
10843,2913779,93,1.0
10845,2913812,33,1.0
10847,2913839,12,1.0
10849,2913863,102,1.0
10850,2913869,56,1.0
10851,2913903,100,1.0
10852,2913914,100,1.0
10853,2913917,102,1.0
10854,2913925,100,1.0
10855,2913930,21,0.75241514285393
10856,2913931,101,1.0
10857,2913935,99,1.0
10858,2913942,13,1.0
10859,2913986,33,1.0
10860,2913992,36,1.0
10861,2913994,11,1.0
10862,2913997,36,1.0
10863,2913998,33,1.0
10864,2914048,38,1.0
10865,2914055,16,0.999992201339377
10866,2914061,14,0.99999995612759
10867,2914084,15,1.0
10868,2914085,42,1.0
10869,2914092,49,1.0
10870,2914101,47,1.0
10871,2914110,100,1.0
10872,2914121,101,1.0
10873,2914123,97,1.0
10874,2914146,63,1.0
10875,2914186,17,0.999999996916366
10876,2914207,97,1.0
10877,2914281,70,1.0
10878,2914329,17,0.799302162977835
10879,2914331,97,1.0
10880,2914337,92,1.0
10881,2914338,101,1.0
10882,2914396,45,1.0
10883,2914501,69,1.0
10884,2914515,101,0.999999995234493
10885,2914532,62,1.0
10886,2914535,88,1.0
10887,2914547,100,1.0
10889,2914589,41,1.0
10890,2914590,101,1.0
10891,2914603,98,1.0
10893,2914640,59,1.0
10894,2914642,101,1.0
10895,2914653,32,1.0
10896,2914712,54,0.998539293354466
10897,2914719,17,1.0
10898,2914722,98,1.0
10899,2914741,20,1.0
10900,2914754,100,1.0
10901,2914795,96,1.0
10902,2914829,104,1.0
10903,2914859,100,1.0
10904,2914865,101,1.0
10905,2914884,100,1.0
10906,2914891,14,1.0
10907,2914930,101,1.0
10908,2914940,14,0.71
10909,2914949,24,1.0
10910,2914959,11,0.999999999999991
10911,2914963,96,1.0
10912,2914987,47,1.0
10913,2914992,27,1.0
10914,2915007,19,0.999999999999762
10915,2915025,100,1.0
10916,2915044,24,0.999999949955916
10917,2915064,14,0.740000000128983
10920,2915236,15,1.0
10921,2915364,80,1.0
10922,2915728,106,1.0
10924,2915821,102,1.0
10925,2915864,11,0.760000144966857
10926,2915892,29,1.0
10929,2916104,13,0.7
10930,2916123,18,1.0
10932,2916221,14,1.0
10933,2916277,24,1.0
10935,2916554,16,1.0
10936,2916557,30,1.0
10937,2916564,19,0.770608135985513
10938,2916569,16,1.0
10939,2916577,21,1.0
10940,2916606,14,0.999988054493713
10941,2916634,21,1.0
10942,2916656,81,1.0
10943,2916662,104,1.0
10944,2916667,23,1.0
10945,2916702,71,1.0
10947,2916767,101,1.0
10948,2916800,61,1.0
10950,2916826,78,1.0
10952,2916848,101,1.0
10953,2916857,48,1.0
10955,2916908,26,1.0
10956,2916935,15,0.999064671306158
10957,2916975,101,1.0
10959,2917026,99,1.0
10960,2917056,102,1.0
10963,2917098,11,0.826391819507324
10965,2917498,99,1.0
10966,2917521,24,1.0
10968,2917570,82,1.0
10969,2917606,37,1.0
10970,2917609,18,0.71455825692036
10972,2917756,13,0.999999999999998
10973,2917777,97,1.0
10974,2917813,24,1.0
10975,2917818,27,1.0
10977,2917826,11,0.71
10978,2917835,90,1.0
10979,2917876,101,1.0
10980,2917894,18,1.0
10981,2918060,27,0.897296723145008
10983,2918107,20,1.0
10984,2918200,48,1.0
10985,2918203,31,1.0
10988,2918254,39,1.0
10990,2918384,11,1.0
10991,2918499,26,1.0
10992,2918533,29,1.0
10993,2918547,23,0.88348092187456
10994,2918574,90,1.0
10995,2918624,31,1.0
10996,2918667,98,1.0
10997,2918700,15,1.0
10998,2918843,13,1.0
10999,2918871,52,1.0
11000,2918967,47,1.0
11001,2919295,74,1.0
11002,2919311,97,1.0
11003,2919363,19,0.730004858776672
11004,2919439,24,1.0
11005,2919601,43,0.967490714436481
11006,2919708,112,1.0
11007,2919748,100,1.0
11009,2919891,34,0.999999999999962
11010,2919939,14,1.0
11011,2920037,98,1.0
11013,2920161,16,1.0
11015,2920358,19,0.846385924492603
11016,2920385,101,1.0
11017,2920395,38,1.0
11018,2920416,14,0.999906178684078
11019,2920437,14,0.873755515502566
11020,2920461,21,1.0
11023,2920615,20,0.999999999844614
11025,2920740,70,1.0
11026,2920767,21,0.803993749190688
11027,2920789,12,0.999999999999828
11028,2920891,100,1.0
11029,2920940,13,0.96058124294222
11030,2920999,95,1.0
11031,2921033,12,0.909522395952714
11032,2921091,13,0.772214299206769
11034,2921181,101,1.0
11035,2921236,12,0.967612772938689
11036,2921300,15,1.0
11037,2921311,32,1.0
11038,2921392,15,0.999998244207535
11041,2921504,14,0.987649386499755
11042,2921593,17,1.0
11043,2921650,15,0.999055321535625
11044,2921742,29,0.99999999724249
11046,2921862,97,1.0
11047,2921911,22,1.0
11048,2921957,20,0.709961701368402
11049,2922076,12,0.999999778165595
11050,2922156,55,1.0
11051,2922220,18,1.0
11054,2922399,100,1.0
11055,2922447,28,1.0
11056,2922513,17,1.0
11059,2922650,67,1.0
11062,2922874,34,0.987938871149701
11064,2922927,11,1.0
11067,2923052,31,1.0
11068,2923156,89,1.0
11069,2923179,17,1.0
11070,2923256,35,0.743318776045112
11072,2923315,32,1.0
11074,2923427,100,1.0
11075,2923508,33,1.0
11077,2923582,101,1.0
11078,2923595,37,1.0
11079,2923626,14,1.0
11081,2923940,25,0.72
11082,2923947,100,1.0
11083,2923961,49,1.0
11084,2923962,47,1.0
11085,2923965,101,1.0
11086,2924411,86,1.0
11088,2924573,52,1.0
11089,2924656,100,1.0
11090,2924674,42,0.999999999999987
11091,2924772,103,1.0
11092,2924782,24,1.0
11093,2924801,30,1.0
11094,2924953,13,1.0
11096,2925008,46,1.0
11097,2925085,26,0.991217048490386
11098,2925146,22,0.999999981905176
11099,2925179,21,0.999999999999999
11101,2925303,93,1.0
11102,2925313,100,0.97015102704228
11103,2925314,98,1.0
11104,2925321,72,1.0
11105,2925322,61,1.0
11106,2925323,98,0.998838061290652
11107,2925325,99,1.0
11108,2925327,48,0.720000000000002
11109,2925328,25,0.71
11110,2925332,67,1.0
11111,2925335,98,1.0
11112,2925336,100,1.0
11113,2925348,51,1.0
11114,2925349,101,1.0
11115,2925351,99,1.0
11116,2925354,99,0.999999999999994
11117,2925357,100,1.0
11118,2925366,100,1.0
11119,2925368,11,0.74
11120,2925370,39,1.0
11121,2925380,109,1.0
11122,2925385,100,1.0
11123,2925388,18,1.0
11124,2925393,99,1.0
11125,2925394,31,0.829418238178751
11126,2925396,101,1.0
11127,2925403,83,1.0
11128,2925416,39,1.0
11129,2925436,83,1.0
11130,2925440,98,1.0
11131,2925445,101,1.0
11132,2925454,101,1.0
11133,2925457,101,1.0
11134,2925462,77,1.0
11135,2925463,99,1.0
11136,2925465,47,1.0
11137,2925473,104,1.0
11138,2925474,17,0.7
11139,2925478,95,1.0
11140,2925479,60,1.0
11141,2925482,99,1.0
11142,2925485,95,1.0
11143,2925486,99,1.0
11144,2925489,97,1.0
11145,2925492,76,1.0
11146,2925494,98,1.0
11147,2925496,101,1.0
11148,2925499,100,1.0
11149,2925500,100,1.0
11150,2925505,23,1.0
11151,2925509,22,1.0
11152,2925511,22,1.0
11153,2925515,99,1.0
11154,2925518,100,1.0
11155,2925519,100,1.0
11156,2925527,100,1.0
11157,2925529,100,0.999999999940345
11158,2925530,101,1.0
11159,2925531,99,0.99999999999998
11160,2925532,98,1.0
11161,2925536,101,1.0
11162,2925547,97,1.0
11163,2925548,23,0.807356061556424
11164,2925561,100,1.0
11165,2925562,101,1.0
11166,2925564,100,1.0
11167,2925568,39,1.0
11168,2925612,21,1.0
11169,2925655,101,1.0
11170,2925663,63,1.0
11171,2925665,101,1.0
11172,2925693,52,1.0
11175,2925705,10,0.999999999999738
11176,2925706,81,1.0
11178,2925717,18,0.999999999999978
11179,2925720,82,1.0
11180,2925723,23,1.0
11181,2925725,29,1.0
11183,2925736,10,0.998262506580766
11184,2925739,99,1.0
11185,2925740,101,1.0
11186,2925743,13,1.0
11187,2925744,100,1.0
11188,2925747,100,1.0
11189,2925749,21,1.0
11190,2925753,98,1.0
11191,2925756,101,1.0
11192,2925767,101,1.0
11193,2925775,98,1.0
11194,2925777,74,1.0
11195,2925786,101,1.0
11196,2925788,101,1.0
11197,2925790,101,1.0
11198,2925797,98,1.0
11199,2925807,99,1.0
11200,2925809,100,1.0
11201,2925815,101,1.0
11202,2925816,101,1.0
11203,2925829,15,0.999864484908114
11205,2925835,95,1.0
11206,2925846,14,1.0
11207,2925855,31,1.0
11208,2925870,98,1.0
11209,2925871,93,1.0
11210,2925872,34,1.0
11211,2925874,12,1.0
11212,2925877,98,1.0
11213,2925881,96,1.0
11214,2925887,17,0.846408850872818
11215,2925889,100,1.0
11216,2925892,101,1.0
11217,2925893,104,1.0
11218,2925895,99,1.0
11219,2925901,98,1.0
11220,2925916,98,1.0
11221,2925918,100,1.0
11222,2925919,62,1.0
11223,2925926,101,1.0
11224,2925930,24,1.0
11225,2925932,100,1.0
11226,2925937,103,1.0
11227,2925940,31,1.0
11228,2925943,13,0.770000000028765
11229,2925944,99,1.0
11230,2925945,57,1.0
11231,2925948,95,0.938734000597525
11232,2925953,101,1.0
11233,2926005,101,1.0
11234,2926008,22,1.0
11235,2926014,101,1.0
11236,2926015,101,1.0
11237,2926018,55,1.0
11238,2926023,96,1.0
11239,2926025,13,0.999977494684469
11240,2926032,10,1.0
11241,2926041,41,1.0
11242,2926042,101,1.0
11243,2926043,79,1.0
11244,2926045,100,1.0
11245,2926048,101,1.0
11246,2926055,101,1.0
11247,2926059,99,1.0
11248,2926065,100,1.0
11249,2926066,101,1.0
11250,2926068,97,1.0
11251,2926073,43,1.0
11252,2926074,100,1.0
11253,2926079,32,1.0
11254,2926082,99,1.0
11255,2926083,66,1.0
11256,2926084,65,1.0
11257,2926085,99,1.0
11258,2926086,100,1.0
11259,2926087,17,0.963460512044035
11261,2926090,100,1.0
11262,2926093,103,1.0
11263,2926094,100,1.0
11265,2926102,100,1.0
11266,2926108,101,1.0
11267,2926110,101,1.0
11268,2926112,95,1.0
11269,2926115,65,1.0
11270,2926116,99,1.0
11271,2926118,98,1.0
11272,2926121,101,1.0
11273,2926122,98,1.0
11274,2926126,100,1.0
11275,2926127,99,1.0
11276,2926128,72,1.0
11277,2926141,97,1.0
11278,2926147,94,1.0
11280,2926164,101,1.0
11281,2926165,48,1.0
11282,2926169,19,1.0
11283,2926175,14,1.0
11285,2926196,12,0.999841269161984
11286,2926203,103,1.0
11287,2926206,27,1.0
11288,2926215,96,1.0
11289,2926222,104,1.0
11290,2926232,16,1.0
11291,2926233,37,1.0
11292,2926238,18,0.788471936122185
11293,2926240,99,1.0
11294,2926250,101,1.0
11296,2926257,103,1.0
11297,2926258,104,1.0
