id,avg,std
3801903,0.914694678182019,0.0431439791985142
3801935,0.912236758756267,0.0871251002849898
3802033,0.604042523852844,0.266778567840575
3802115,0.836573767733979,0.0947323158277702
3802187,0.761502469219687,0.286667809338821
3802250,0.986893112561752,0.0109746133903586
3802259,0.744290962410472,0.158869586254159
3802277,0.876203344392829,0.0682711058311518
3802311,0.899097749684276,0.147358826279911
3802334,0.998461405708784,0.000880560218434591
3802360,0.98117232397742,0.0249084534611293
3802390,0.990477790898536,0.0062494932524618
3802393,0.707960003936947,0.234960112908322
3802492,0.757186377225987,0.228996929388275
3802515,0.714805719583285,0.360083362335651
3802521,0.873123027197523,0.111913009715797
3802651,0.998628194231258,0.000878157143489857
3802655,0.999057614383355,0.000421087040410734
3802664,0.693506712770225,0.33582541901711
3802666,0.492849700065068,0.0969853604418755
3802705,0.978933612024691,0.0105374755390302
3802772,0.955685286755983,0.0214553954646082
3802833,0.810240333127386,0.0935306017486848
3802874,0.991802656577267,0.00341764713724657
3802877,0.994253727969847,0.00319847263708229
3802879,0.817344321240415,0.124647591106315
3803085,0.806892804199415,0.282479517352382
3803090,0.897653784029142,0.074028592889287
3803095,0.918350826281034,0.0519742128712653
3803124,0.905687490366308,0.121721371790809
3803146,0.998614490932241,0.000541255490394785
3803245,0.752480622168611,0.294933679393415
3803306,0.814282423167572,0.117749551452074
3803321,0.880544376624276,0.142590379170611
3803379,0.995894266355007,0.0028725779911251
3803396,0.6615763567232,0.322174392981503
3803716,0.996423991298072,0.00455650018788217
3804846,0.974005809838833,0.0280455291010997
3805436,0.866645978840315,0.0539584680605181
3806977,0.99627929276951,0.00168443046295526
3806981,0.771389168959554,0.230545916678484
3806994,0.944081727543486,0.0306727229066906
3807128,0.684784383264815,0.3429715147541
3807150,0.958247240569185,0.0424787284405365
3807372,0.634808419650441,0.326168097296128
3807411,0.462053291320494,0.120002784121207
3807425,0.996772947071356,0.00176492414354808
3807553,0.974303670886353,0.0153223316387569
3807555,0.64915436846881,0.341256853818593
3808039,0.709514730653669,0.129134324385166
3808084,0.874440318644186,0.0845522443769108
3808198,0.903433863862179,0.0800499604006019
3808260,0.77402046563733,0.330245259598566
3808317,0.652689353431689,0.174048567705444
3808351,0.912167695447367,0.087171034314551
3808362,0.776386393725045,0.109597794602945
3808372,0.955324433369236,0.0372757560821443
3808482,0.935216904681137,0.0615395654741701
3808528,0.912560715222931,0.049139007025166
3808608,0.855406671089785,0.0832624448404365
3808825,0.28035031458484,0.0594481586219581
3808844,0.895676471206959,0.0880730903109164
3808928,0.99646709866221,0.00472852969584161
3809003,0.95844101542748,0.035798552102453
3809068,0.846395191613757,0.147758923702707
3809092,0.996452068802682,0.00288899797043617
3809605,0.99629729175577,0.00207546863624094
3809638,0.992313578903782,0.0054812972963461
3809748,0.688738766641896,0.27348365254494
3809765,0.995212751433967,0.00573987792217171
3809792,0.715857304220861,0.372735101454035
3809829,0.998038517209328,0.00121510160739591
3809967,0.966284196117465,0.0413761602151135
3810093,0.771869859631548,0.201681898730781
3810100,0.567814913952482,0.210473665383585
3810117,0.708504742840824,0.0892935947286153
3810293,0.550965271653286,0.236052825519936
3810336,0.976918895376854,0.01388705942293
3810571,0.943297892473161,0.0200381429383134
3810607,0.996340897546968,0.00384912859569274
3810616,0.636537628871416,0.249269771974715
3810727,0.959417642006909,0.051892695697914
3810739,0.608868815434715,0.115517190518428
3810795,0.896698147784623,0.0671317940750501
