id,avg,std
5288633,0.544171174032554,0.070308655016952
5288745,0.389450363930625,0.0190386227152111
5288819,0.836604551755017,0.0199709355911768
5288856,0.386843831065394,0.0722044131176774
5288887,0.600006868555591,0.0319353955480059
5288894,0.648896939861289,0.0258810905037136
5288900,0.414142355963807,0.129853419259044
5288914,0.513247441503406,0.0353427625014802
5288921,0.572431735570486,0.0753359466788746
5288935,0.670415317343996,0.0346479461410656
5288953,0.482232089762584,0.0915338075704001
5288976,0.656805624560725,0.0482365066796795
5288981,0.632966664548258,0.0237613607781515
5289029,0.519198207213955,0.0338169664029597
5289039,0.622775043812575,0.0493478358028262
5289075,0.434486674622104,0.0261987315675199
5289079,0.664505862220877,0.0322716570228632
5289121,0.511730713182615,0.0443776906944033
5289124,0.638262312202012,0.0328490217943496
5289136,0.6510567103468,0.0395057893879456
5289158,0.582756846408599,0.0230166645879997
5289200,0.739161933713562,0.0224142375841638
5289209,0.719497471638996,0.0157417721698533
5289250,0.62567261712109,0.0441774074892431
5289255,0.546055598610693,0.0959399376228504
5289272,0.378026600470677,0.0736637468483995
5289278,0.341987028529367,0.0236472428197199
5289292,0.574886418317491,0.0340535692913591
5289310,0.653166274075815,0.0314936802179757
5289330,0.695628566601724,0.0197167040085259
5289353,0.696564512660604,0.0317842796188331
5289378,0.736345110673106,0.0345335147385848
5289387,0.372945732055398,0.0462102225295865
5289415,0.434432513484307,0.00910226630253577
5289416,0.6813501706642,0.0270918287130785
5289423,0.757926461466457,0.0134957354008081
5289461,0.761501920110401,0.00913030367576407
5289477,0.387451570936305,0.0698201397908512
5289492,0.650005583205739,0.0263854029950772
5289496,0.732150466263366,0.0164269496563896
5289503,0.742808818076045,0.0106158209053181
5289521,0.725574710703383,0.0127492126214084
5289534,0.735158224378458,0.0106168576762893
5289571,0.724106877935664,0.0127995781448908
5289582,0.749837680505785,0.0103439716133839
5289587,0.650642993502867,0.0411296983007583
5289590,0.735077975481654,0.0151289863103594
5289594,0.459877208888071,0.0411113811964912
5289595,0.776254637392048,0.0118546761207933
5289596,0.790526068588383,0.0124423214758497
5289597,0.763495058866164,0.00968597377917201
5289598,0.769610440592882,0.0118252019700552
5289602,0.698875235440361,0.0200428786162892
5289604,0.699712997338429,0.0118958435115014
5289608,0.648870154712514,0.061908950983037
5289612,0.713085453000642,0.00944747317122422
5289615,0.792427519458808,0.0160684961425925
5289617,0.75068006933632,0.0100445109826459
5289618,0.760543351657933,0.0115946977670986
5289619,0.685389059299153,0.0322524548890299
5289620,0.739012295247763,0.0112509952221832
5289621,0.763677507746325,0.0109193826681206
5289623,0.420123877333145,0.132761273160697
5289624,0.751870201823317,0.0102238057209071
5289626,0.751531096645767,0.0145080733497851
5289629,0.521233944926462,0.0344236211379616
5289631,0.773899826182687,0.011306184538986
5289637,0.712364139658672,0.0218034478991776
5289642,0.746095703551341,0.0114727874144908
5289643,0.763880941010071,0.0154183669794953
5289648,0.736650596451293,0.012888713874042
5289649,0.574662237246636,0.0976805911114589
5289651,0.759755308269106,0.0126835423341617
5289652,0.747235415065783,0.0101791889582369
5289656,0.767891388255107,0.0149382164390573
5289657,0.756034624097262,0.0102606339287043
5289659,0.806510199303183,0.0140111109595585
5289660,0.754747575772872,0.0164451767897656
5289662,0.748119078546358,0.0105098830868379
5289663,0.71602536692871,0.0197219621830201
5289665,0.765137124189953,0.0137525820284552
5289666,0.746323523434943,0.00980641059644467
5289667,0.732201963764624,0.0262157511899981
5289673,0.447845488805712,0.0611667455188981
5289674,0.751062402197133,0.0120644675928633
5289677,0.715489231388172,0.0409608474521609
5289679,0.752463038051598,0.0110696489463397
5289682,0.743712221825943,0.0106456890569495
5289683,0.71591946833378,0.0148837376463775
5289684,0.758949760199203,0.00981531232743651
5289685,0.511033795664334,0.0189526527259728
5289686,0.737345375541147,0.0112891224204517
5289690,0.495297704743778,0.113824097956076
5289698,0.764932334520133,0.0130789511320375
5289704,0.733468671186105,0.0107754566756275
5289709,0.744137434358496,0.00789393219368088
5289715,0.754774908062936,0.019921284761254
5289726,0.758056364717113,0.0102351560505432
5289731,0.760340069921361,0.0136448853299056
5289732,0.600377622437675,0.154983621518975
5289733,0.598113313064276,0.0408597470489264
5289734,0.684413406369617,0.0318169180704074
5289737,0.548476028227364,0.0533485463704599
5289739,0.761948488985194,0.0138637668348141
5289741,0.745325637154015,0.0132131322575558
5289743,0.702696774597985,0.0161583601955185
5289744,0.777538939954067,0.0138806087222556
5289745,0.614554324995873,0.0441596533623898
5289746,0.749161657453984,0.0125550632414737
5289751,0.720675087438874,0.0192515036914014
5289752,0.785724732662745,0.0137572666972525
5289753,0.760134903626768,0.0101694105412792
5289754,0.695322064905795,0.0245361703957052
5289756,0.763519287296188,0.0145001138851769
5289758,0.747991773760863,0.0196939364522844
5289760,0.762063918898439,0.0128438895505635
5289761,0.536192303125488,0.0712710267104045
5289762,0.74582661162348,0.0123184802333582
5289763,0.754460896584456,0.00982728862328151
5289764,0.686354110557121,0.0245602795503564
5289769,0.651540317218037,0.0412520247789794
5289773,0.721051762225757,0.0384973247458431
5289777,0.605355249965473,0.0803988169319439
5289779,0.502728291855636,0.0311805204568447
5289781,0.772717481572481,0.01422295242089
5289783,0.782715718802474,0.0161503838661688
5289790,0.442114568180452,0.0181041806108366
5289791,0.617648606483521,0.0390291649790399
5289793,0.784095570742735,0.012828493209405
5289796,0.793914707150954,0.0113320682581091
5289798,0.330334755719041,0.00804012138837791
5289802,0.792489453772522,0.0135893106412552
5289808,0.761309639595082,0.00985753973296009
5289812,0.556641905343806,0.049510800851415
5289816,0.707679811398044,0.0141670059087184
5289821,0.728408410273536,0.0143335071916416
5289825,0.757317781162867,0.00872495634010287
5289827,0.761525156486998,0.0134273352273845
5289828,0.7576731822641,0.0141698147465043
5289830,0.758284828556667,0.0132912380798469
5289831,0.763074291120136,0.0124173929163383
5289832,0.641630450866877,0.0769490472459548
5289833,0.754529333936687,0.0120013354215275
5289834,0.766507859334071,0.012923252756949
5289835,0.516610101102694,0.080429569364126
5289841,0.596396907975758,0.134827952294952
5289843,0.735710041774473,0.0130532402070498
5289845,0.771894982557279,0.0110073687807418
5289847,0.781812486589497,0.0154284713505195
5289848,0.750249361138341,0.0339201228208069
5289851,0.514308259083899,0.0284059939780414
5289852,0.752834241558093,0.011046186079365
5289853,0.745692266184823,0.0122832937907057
5289854,0.762894820129472,0.0136773546458812
5289855,0.757597223477367,0.0104038866324058
5289858,0.681898105317035,0.0141344474573728
5289860,0.744166190615235,0.0113323460908528
5289861,0.739208052786118,0.0113019119050372
5289863,0.762237397046221,0.0118445689787525
5289868,0.722648336158068,0.0231967326850338
5289872,0.76130918426618,0.00942949629035101
5289873,0.744581916288825,0.00881154660103819
5289877,0.785259390655643,0.0118862449672428
5289896,0.72712395150972,0.0309568424777957
5289906,0.757133392446046,0.0122677218823525
5289909,0.457850659205039,0.0273885317752291
5289910,0.728221770012011,0.0179921509651279
5289912,0.762707726866494,0.0109675301793725
5289913,0.617606627749549,0.0373899308592626
5289914,0.452038007856168,0.0640337065631204
5289915,0.764399061029408,0.0181142416572887
5289917,0.737910111771484,0.00930195173696749
5289919,0.731653438829958,0.00859341153649437
5289931,0.64761952701344,0.0464188605879011
5289935,0.526938772586789,0.0841203136354874
5289937,0.766807679750707,0.00929014012145465
5289938,0.640260335038008,0.028514655892539
5289942,0.593491202525862,0.0457441813482493
5289954,0.675789120424329,0.0221452155813489
5289957,0.725998899670655,0.0278161856857029
5289961,0.765893763771229,0.0177849064405651
5289968,0.534049599400541,0.0312154480360658
5289972,0.740644183165444,0.0102904500407574
5289974,0.548898453122504,0.0230824584396918
5289980,0.399021643631595,0.0147609701736852
5289981,0.511032504647733,0.0617543630057229
5289985,0.679668404009563,0.0232345867232742
5289987,0.764799741340037,0.0101669792706034
5289990,0.34972881750111,0.0327174058100114
5289991,0.772921029783489,0.0132614891227269
5289992,0.583912073980007,0.0444630849886175
5289995,0.738187747092646,0.0212355517180131
5289998,0.75846171051288,0.0100946583191085
5290003,0.763529641708211,0.0131934599046946
5290006,0.405249655299889,0.054589133254534
5290048,0.605441673327623,0.0454843301300796
5290049,0.592199816593047,0.0830644893091898
5290052,0.774131446245559,0.0177321102790824
5290054,0.642654165726163,0.0881547795701315
5290056,0.700085285007262,0.0369791050169385
5290058,0.657824931480425,0.0387831621522497
5290059,0.760573773463645,0.0124658250691134
5290063,0.769687243086626,0.0125782421709771
5290066,0.744366108136388,0.00752176792174222
5290067,0.707604008723656,0.0191493779832288
5290068,0.778439313768453,0.0121083351974269
5290069,0.762878439041832,0.00910638663632879
5290073,0.45137502618957,0.028423839414442
5290081,0.754046085365239,0.0124547747200324
5290083,0.770356411668436,0.0113250416351921
5290085,0.649239314786697,0.0291910398302609
5290087,0.772763071685823,0.00933723901770015
5290090,0.756286038236284,0.0118561442496577
5290094,0.773202752732614,0.0120436948060792
5290097,0.768527693715012,0.0116471292117237
5290105,0.778854961131301,0.015795332476426
5290120,0.783007947623576,0.0114646240951359
5290121,0.687195861661971,0.0405072307513041
5290124,0.78263373178527,0.0155244615944511
5290126,0.746218785856581,0.00800490224297822
5290129,0.758154533369431,0.011134565341515
5290130,0.654812235427988,0.0237119906999329
5290133,0.776291062123136,0.0176574624254402
5290134,0.637599382939244,0.0289044519093773
5290137,0.675993169833827,0.0393478986789707
5290138,0.75762528545251,0.0212178963868852
5290140,0.766670152785685,0.0194049078498259
5290142,0.763490437464345,0.0135815742845848
5290143,0.752862402693931,0.00825340028217034
5290144,0.680782422608708,0.0161430838366307
5290146,0.760479833842771,0.0102048191166639
5290148,0.783154745235154,0.0113148410133058
5290149,0.775000424947413,0.0120289601725515
5290154,0.759134432164313,0.0112795113058234
5290156,0.599777290095218,0.0572536401374491
5290161,0.748269975449832,0.00984619852848373
5290167,0.750754553210173,0.0110571535247966
5290168,0.716336936080156,0.0180093483031757
5290171,0.742693658825127,0.00966060233855498
5290177,0.740915091204861,0.00901032178372595
5290179,0.754169925605709,0.00937382458663436
5290180,0.766973731101709,0.0165386866743696
5290189,0.398971113520395,0.0444428214639215
5290192,0.749327666256956,0.00904865324315331
5290194,0.753973175805009,0.0109394387966574
5290201,0.770928871495301,0.013441699263311
5290205,0.516007593247994,0.0509134824903762
5290242,0.763348579987668,0.0176975549992658
5290253,0.675002956120021,0.0338064902123075
5290254,0.664746481260622,0.0244588970243055
5290256,0.546883514879067,0.0817749876859085
